 Date, Time,"CHILLER TEMPERATURE LEAVING SETPOINT
(DEG C)","CHW LEAVE TEMPERATURE
(DEG C)","CHW RETURN TEMPERATURE
(DEG C)","CHW FLOW RATE
(m3/h)","  DELIVERY
(TR)","ROUNDED   DELIVERY
(TR)","CH-1, POWER CONSUMPTION
 ","CONDENSER FLOW
(m3/h)","CEFT TEMPERATURE
(DEG C)","WET BULB Temperature - Chiller 1
(DEG C)","CHILLER LOAD,(TR%)
 ","ACTUAL OPERATING
(ikW/TR)","COMMITTED PERFORMANCE
(ikW/TR)","PERFORMANCE DEVIATION
(%)","Commited Kw
 ","RUN HOURS
 "
5-Oct-2025,11:31,6.00,6.06,10.00,345.48,450.64,450.00,237.70,351.99,30.17,26.51,75.11,0.53,0.67,-21.77,303.87,13016.00
5-Oct-2025,11:32,6.00,6.06,10.00,341.83,445.88,450.00,237.70,351.60,30.28,26.51,74.31,0.53,0.67,-20.94,300.66,13016.00
5-Oct-2025,11:33,6.00,6.06,10.00,346.10,451.44,450.00,237.70,351.31,30.28,26.51,75.24,0.53,0.67,-21.91,304.41,13016.00
5-Oct-2025,11:34,6.00,6.06,10.00,350.21,456.81,450.00,237.70,350.28,30.28,26.51,76.14,0.52,0.67,-22.83,308.03,13016.00
5-Oct-2025,11:35,6.00,6.06,10.00,345.45,450.60,450.00,237.70,351.34,30.28,26.51,75.10,0.53,0.67,-21.77,303.84,13016.00
5-Oct-2025,11:36,6.00,6.06,10.00,343.63,448.22,450.00,237.70,352.18,30.28,26.51,74.70,0.53,0.67,-21.35,302.23,13016.00
5-Oct-2025,11:37,6.00,6.06,10.00,345.60,450.80,450.00,237.70,352.53,30.28,26.51,75.13,0.53,0.67,-21.80,303.97,13016.00
5-Oct-2025,11:38,6.00,6.06,10.00,342.48,446.73,450.00,237.70,350.86,30.28,26.51,74.46,0.53,0.67,-21.09,301.23,13016.00
5-Oct-2025,11:39,6.00,6.06,10.00,348.05,453.98,450.00,237.70,349.92,30.28,26.51,75.66,0.52,0.67,-22.35,306.12,13016.00
5-Oct-2025,11:40,6.00,6.06,10.00,343.78,448.42,450.00,237.70,346.67,30.17,26.33,74.74,0.53,0.67,-21.39,302.37,13016.00
5-Oct-2025,11:41,6.00,6.06,10.00,343.69,448.30,450.00,237.70,353.95,30.17,26.33,74.72,0.53,0.67,-21.37,302.29,13016.00
5-Oct-2025,11:42,6.00,6.06,10.00,343.29,447.77,450.00,237.70,351.41,30.17,26.21,74.63,0.53,0.67,-21.27,301.93,13016.00
5-Oct-2025,11:43,6.00,6.06,10.00,342.30,446.48,450.00,237.70,350.89,30.17,26.11,74.41,0.53,0.67,-20.10,297.50,13016.00
5-Oct-2025,11:44,6.00,6.06,10.00,344.95,449.95,450.00,237.70,353.50,30.17,26.11,74.99,0.53,0.67,-20.72,299.81,13016.00
5-Oct-2025,11:45,6.00,6.06,10.00,347.40,453.14,450.00,237.70,351.89,30.17,26.11,75.52,0.52,0.67,-21.27,301.94,13016.00
5-Oct-2025,11:46,6.00,6.06,10.00,341.28,445.15,450.00,237.70,350.41,30.17,26.11,74.19,0.53,0.67,-19.86,296.61,13016.00
5-Oct-2025,11:47,6.00,6.06,10.00,343.75,448.38,450.00,237.70,355.14,30.17,26.11,74.73,0.53,0.67,-20.44,298.77,13016.00
5-Oct-2025,11:48,6.00,6.06,10.00,350.30,456.93,450.00,237.70,353.05,30.17,26.11,76.16,0.52,0.67,-21.93,304.46,13016.00
5-Oct-2025,11:49,6.00,6.06,10.00,344.00,448.70,450.00,237.70,351.47,30.17,26.11,74.78,0.53,0.67,-20.50,298.98,13016.00
5-Oct-2025,11:50,6.00,6.06,10.00,345.60,450.80,450.00,237.70,354.53,30.17,26.11,75.13,0.53,0.67,-20.87,300.38,13016.00
5-Oct-2025,11:51,6.00,6.06,10.00,347.64,453.46,450.00,237.70,351.08,30.17,26.11,75.58,0.52,0.67,-21.33,302.15,13017.00
5-Oct-2025,11:52,6.00,6.06,10.00,345.36,450.48,450.00,237.70,350.25,30.17,26.11,75.08,0.53,0.67,-20.81,300.17,13017.00
5-Oct-2025,11:53,6.00,6.06,10.00,343.35,447.85,450.00,237.70,352.79,30.17,26.11,74.64,0.53,0.67,-20.34,298.41,13017.00
5-Oct-2025,11:54,6.00,6.06,10.00,346.01,451.32,450.00,237.70,353.85,30.17,26.11,75.22,0.53,0.67,-20.96,300.73,13017.00
5-Oct-2025,11:55,6.00,6.06,10.00,342.23,446.40,450.00,237.70,351.44,30.17,26.11,74.40,0.53,0.67,-20.09,297.45,13017.00
5-Oct-2025,11:56,6.00,6.06,10.00,349.50,455.88,450.00,237.70,352.44,30.17,26.11,75.98,0.52,0.67,-21.75,303.76,13017.00
5-Oct-2025,11:57,6.00,6.06,10.00,345.82,451.08,450.00,237.70,349.22,30.17,26.11,75.18,0.53,0.67,-20.91,300.57,13017.00
5-Oct-2025,11:58,6.00,6.06,10.00,346.93,452.53,450.00,237.70,349.76,30.17,26.11,75.42,0.53,0.67,-21.17,301.53,13017.00
5-Oct-2025,11:59,6.00,6.06,10.00,345.29,450.40,450.00,237.70,351.60,30.17,26.26,75.07,0.53,0.67,-21.73,303.70,13017.00
5-Oct-2025,12:00,6.00,6.06,10.00,345.67,450.88,450.00,237.70,353.56,30.17,26.26,75.15,0.53,0.67,-21.82,304.03,13017.00
5-Oct-2025,12:01,6.00,6.06,10.00,344.74,449.67,450.00,237.70,354.34,30.28,26.26,74.95,0.53,0.67,-21.60,303.21,13017.00
5-Oct-2025,12:02,6.00,6.06,10.00,346.69,452.21,450.00,237.70,353.18,30.28,26.39,75.37,0.53,0.67,-22.05,304.93,13017.00
5-Oct-2025,12:03,6.00,6.06,10.00,344.27,449.06,450.00,237.70,355.01,30.28,26.49,74.84,0.53,0.67,-21.50,302.80,13017.00
5-Oct-2025,12:04,6.00,6.06,10.00,344.21,448.98,450.00,237.70,349.51,30.39,26.61,74.83,0.53,0.67,-21.48,302.75,13017.00
5-Oct-2025,12:05,6.00,6.06,10.00,341.21,445.07,450.00,237.70,354.34,30.39,26.74,74.18,0.53,0.67,-20.79,300.11,13017.00
5-Oct-2025,12:06,6.00,6.06,10.00,342.57,446.85,450.00,237.70,353.72,30.39,26.85,74.48,0.53,0.67,-21.11,301.31,13017.00
5-Oct-2025,12:07,6.00,6.06,10.00,347.15,452.82,450.00,237.70,349.22,30.50,26.85,75.47,0.52,0.67,-22.15,305.34,13017.00
5-Oct-2025,12:08,6.00,6.06,10.00,347.74,453.58,450.00,237.70,350.50,30.50,26.85,75.60,0.52,0.67,-22.28,305.85,13017.00
5-Oct-2025,12:09,6.00,6.06,10.00,343.01,447.41,450.00,237.70,350.86,30.50,26.97,74.57,0.53,0.67,-21.21,301.69,13017.00
5-Oct-2025,12:10,6.00,6.06,10.00,342.17,446.32,450.00,237.70,354.62,30.50,26.97,74.39,0.53,0.67,-21.02,300.95,13017.00
5-Oct-2025,12:11,6.00,6.06,10.00,344.77,449.71,450.00,237.70,351.99,30.50,26.97,74.95,0.53,0.67,-21.61,303.24,13017.00
5-Oct-2025,12:12,6.00,6.06,10.00,346.75,452.29,450.00,237.70,351.76,30.50,26.97,75.38,0.53,0.67,-22.06,304.98,13017.00
5-Oct-2025,12:13,6.00,6.06,10.00,345.57,450.76,450.00,237.70,351.99,30.50,26.97,75.13,0.53,0.67,-21.79,303.95,13017.00
5-Oct-2025,12:14,6.00,6.06,10.00,344.92,449.91,450.00,237.70,349.86,30.61,26.97,74.99,0.53,0.67,-21.65,303.37,13017.00
5-Oct-2025,12:15,6.00,6.06,10.00,344.58,449.47,450.00,237.70,349.89,30.61,26.97,74.91,0.53,0.67,-21.57,303.08,13017.00
5-Oct-2025,12:16,6.00,6.06,10.00,345.05,450.07,450.00,237.70,353.56,30.61,26.97,75.01,0.53,0.67,-21.67,303.48,13017.00
5-Oct-2025,12:17,6.00,6.06,10.00,341.52,445.48,450.00,237.70,353.92,30.50,26.97,74.25,0.53,0.67,-20.87,300.39,13017.00
5-Oct-2025,12:18,6.00,6.06,10.00,352.31,459.55,465.00,237.70,351.73,30.61,26.97,76.59,0.52,0.67,-23.17,309.37,13017.00
5-Oct-2025,12:19,6.00,6.06,10.00,340.94,444.71,450.00,237.70,349.67,30.61,26.97,74.12,0.53,0.67,-20.73,299.87,13017.00
5-Oct-2025,12:20,6.00,6.06,10.00,345.88,451.16,450.00,237.70,353.69,30.61,26.97,75.19,0.53,0.67,-21.86,304.22,13017.00
5-Oct-2025,12:21,6.00,6.06,10.00,345.23,450.31,450.00,237.70,354.11,30.61,26.97,75.05,0.53,0.67,-21.72,303.64,13017.00
5-Oct-2025,12:22,6.00,6.06,10.00,344.12,448.86,450.00,237.70,352.27,30.61,26.86,74.81,0.53,0.67,-21.46,302.67,13017.00
5-Oct-2025,12:23,6.00,6.06,10.00,339.73,443.14,450.00,237.70,351.79,30.61,26.86,73.86,0.54,0.67,-20.45,298.81,13017.00
5-Oct-2025,12:24,6.00,6.06,10.00,341.40,445.31,450.00,237.70,351.70,30.61,26.86,74.22,0.53,0.67,-20.84,300.27,13017.00
5-Oct-2025,12:25,6.00,6.06,10.00,342.26,446.44,450.00,237.70,350.38,30.61,27.05,74.41,0.53,0.67,-21.04,301.03,13017.00
5-Oct-2025,12:26,6.00,6.06,10.00,342.91,447.29,450.00,237.70,351.18,30.61,27.05,74.55,0.53,0.67,-21.19,301.61,13017.00
5-Oct-2025,12:27,6.00,6.06,10.00,347.43,453.18,450.00,237.70,352.18,30.61,27.05,75.53,0.52,0.67,-22.21,305.58,13017.00
5-Oct-2025,12:28,6.00,6.06,10.00,347.46,453.22,450.00,237.70,352.85,30.72,27.05,75.54,0.52,0.67,-22.22,305.61,13017.00
5-Oct-2025,12:29,6.00,6.06,10.00,347.46,453.22,450.00,237.70,349.73,30.72,27.30,75.54,0.52,0.67,-22.22,305.61,13017.00
5-Oct-2025,12:30,6.00,6.06,10.00,341.86,445.92,450.00,237.70,352.82,30.72,27.44,74.32,0.53,0.67,-20.95,300.68,13017.00
5-Oct-2025,12:31,6.00,6.06,10.00,342.23,446.40,450.00,237.70,350.57,30.83,27.61,74.40,0.53,0.67,-21.03,301.01,13017.00
5-Oct-2025,12:32,6.00,6.06,10.00,344.00,448.70,450.00,237.70,350.21,30.83,27.75,74.78,0.53,0.67,-21.44,302.56,13017.00
5-Oct-2025,12:33,6.00,6.06,10.00,345.73,450.96,450.00,237.70,350.28,30.83,27.75,75.16,0.53,0.67,-21.83,304.08,13017.00
5-Oct-2025,12:34,6.00,6.06,10.00,344.12,448.86,450.00,237.70,353.08,30.83,27.75,74.81,0.53,0.67,-21.46,302.67,13017.00
5-Oct-2025,12:35,6.00,6.06,10.00,347.18,452.86,450.00,237.70,352.44,30.83,27.64,75.48,0.52,0.67,-22.16,305.36,13017.00
5-Oct-2025,12:36,6.00,6.06,10.00,348.57,454.67,450.00,237.70,352.69,30.83,27.80,75.78,0.52,0.67,-22.47,306.58,13017.00
5-Oct-2025,12:37,6.00,6.06,10.00,345.42,450.56,450.00,237.70,350.54,30.83,27.80,75.09,0.53,0.67,-21.76,303.81,13017.00
5-Oct-2025,12:38,6.00,6.06,10.00,342.85,447.21,450.00,237.70,349.60,30.83,27.80,74.54,0.53,0.67,-21.17,301.55,13017.00
5-Oct-2025,12:39,6.00,6.06,10.00,343.93,448.62,450.00,237.70,351.24,30.83,27.80,74.77,0.53,0.67,-21.42,302.50,13017.00
5-Oct-2025,12:40,6.00,6.06,10.00,345.82,451.08,450.00,237.70,350.79,30.83,27.70,75.18,0.53,0.67,-21.85,304.16,13017.00
5-Oct-2025,12:41,6.00,6.06,10.00,345.70,450.92,450.00,237.70,353.27,30.83,27.70,75.15,0.53,0.67,-21.82,304.06,13017.00
5-Oct-2025,12:42,6.00,6.06,10.00,345.82,451.08,450.00,237.70,351.21,30.83,27.70,75.18,0.53,0.67,-21.85,304.16,13017.00
5-Oct-2025,12:43,6.00,6.06,10.00,347.06,452.69,450.00,237.70,349.31,30.83,27.81,75.45,0.53,0.67,-22.13,305.25,13017.00
5-Oct-2025,12:44,6.00,6.06,10.00,346.53,452.01,450.00,237.70,348.93,30.83,27.99,75.34,0.53,0.67,-22.01,304.79,13017.00
5-Oct-2025,12:45,6.00,6.06,10.00,343.72,448.34,450.00,237.70,351.05,30.83,27.99,74.72,0.53,0.67,-21.37,302.32,13017.00
5-Oct-2025,12:46,6.00,6.06,10.00,339.88,443.34,450.00,237.70,350.60,30.83,27.99,73.89,0.54,0.67,-20.49,298.94,13017.00
5-Oct-2025,12:47,6.00,6.06,10.00,343.53,448.10,450.00,237.70,349.99,30.83,27.99,74.68,0.53,0.67,-21.33,302.15,13017.00
5-Oct-2025,12:48,6.00,5.94,10.00,342.79,459.72,465.00,237.70,348.32,30.83,27.82,76.62,0.52,0.67,-23.19,309.48,13017.00
5-Oct-2025,12:49,6.00,5.94,10.00,341.21,457.61,465.00,237.70,352.79,30.83,27.61,76.27,0.52,0.67,-22.84,308.06,13017.00
5-Oct-2025,12:50,6.00,5.94,10.00,342.45,459.27,465.00,237.70,353.24,30.83,27.61,76.55,0.52,0.67,-23.12,309.18,13017.00
5-Oct-2025,12:51,6.00,5.94,10.00,345.20,462.96,465.00,237.70,351.02,30.83,27.61,77.16,0.51,0.67,-23.73,311.66,13018.00
5-Oct-2025,12:52,6.00,5.94,10.00,342.85,459.81,465.00,237.70,349.54,30.72,27.46,76.64,0.52,0.67,-23.21,309.54,13018.00
5-Oct-2025,12:53,6.00,5.94,10.00,345.57,463.46,465.00,237.70,350.25,30.72,27.46,77.24,0.51,0.67,-23.81,312.00,13018.00
5-Oct-2025,12:54,6.00,5.94,10.00,343.53,460.72,465.00,237.70,353.40,30.72,27.46,76.79,0.52,0.67,-23.36,310.16,13018.00
5-Oct-2025,12:55,6.00,5.94,10.00,342.60,459.48,465.00,237.70,352.15,30.72,27.64,76.58,0.52,0.67,-23.15,309.32,13018.00
5-Oct-2025,12:56,6.00,5.94,10.00,339.20,454.91,450.00,237.70,351.57,30.72,27.64,75.82,0.52,0.67,-22.51,306.75,13018.00
5-Oct-2025,12:57,6.00,5.94,10.00,344.49,462.00,465.00,237.70,352.11,30.72,27.64,77.00,0.51,0.67,-23.57,311.02,13018.00
5-Oct-2025,12:58,6.00,5.94,10.00,345.45,463.29,465.00,237.70,352.47,30.72,27.78,77.22,0.51,0.67,-23.79,311.89,13018.00
5-Oct-2025,12:59,6.00,5.94,10.00,349.01,468.06,465.00,237.70,352.15,30.72,27.78,78.01,0.51,0.67,-24.56,315.10,13018.00
5-Oct-2025,13:00,6.00,6.06,10.00,340.87,444.63,450.00,237.70,353.18,30.72,27.78,74.11,0.53,0.67,-20.72,299.81,13018.00
5-Oct-2025,13:01,6.00,6.06,10.00,345.02,450.03,450.00,237.70,352.05,30.72,27.78,75.01,0.53,0.67,-21.67,303.46,13018.00
5-Oct-2025,13:02,6.00,6.06,10.00,344.00,448.70,450.00,237.70,352.05,30.89,27.78,74.78,0.53,0.67,-21.44,302.56,13018.00
5-Oct-2025,13:03,6.00,6.06,10.00,342.73,447.05,450.00,237.70,351.89,30.89,27.78,74.51,0.53,0.67,-21.15,301.45,13018.00
5-Oct-2025,13:04,6.00,6.06,10.00,344.00,448.70,450.00,237.70,348.25,30.89,27.78,74.78,0.53,0.67,-21.44,302.56,13018.00
5-Oct-2025,13:05,6.00,6.06,10.00,345.14,450.19,450.00,237.70,352.15,30.89,27.68,75.03,0.53,0.67,-21.70,303.56,13018.00
5-Oct-2025,13:06,6.00,6.06,10.00,341.99,446.08,450.00,237.70,351.05,30.89,27.80,74.35,0.53,0.67,-20.97,300.79,13018.00
5-Oct-2025,13:07,6.00,6.06,10.00,346.16,451.52,450.00,237.70,353.34,30.89,27.80,75.25,0.53,0.67,-21.93,304.46,13018.00
5-Oct-2025,13:08,6.00,6.06,10.00,342.17,446.32,450.00,237.70,351.86,30.89,27.80,74.39,0.53,0.67,-21.02,300.95,13018.00
5-Oct-2025,13:09,6.00,5.94,10.00,344.68,462.25,465.00,237.70,350.70,30.89,27.80,77.04,0.51,0.67,-23.61,311.19,13018.00
5-Oct-2025,13:10,6.00,5.94,10.00,348.14,466.90,465.00,237.70,349.38,30.89,27.80,77.82,0.51,0.67,-24.37,314.32,13018.00
5-Oct-2025,13:11,6.00,5.94,10.00,346.50,464.70,465.00,237.70,352.21,30.89,27.57,77.45,0.51,0.67,-24.02,312.84,13018.00
5-Oct-2025,13:12,6.00,5.94,10.00,346.38,464.53,465.00,237.70,352.73,30.89,27.57,77.42,0.51,0.67,-23.99,312.72,13018.00
5-Oct-2025,13:13,6.00,5.94,10.00,346.19,464.29,465.00,237.70,350.34,30.78,27.57,77.38,0.51,0.67,-23.95,312.56,13018.00
5-Oct-2025,13:14,6.00,5.94,10.00,346.93,465.28,465.00,237.70,350.21,30.78,27.57,77.55,0.51,0.67,-24.11,313.23,13018.00
5-Oct-2025,13:15,6.00,5.94,10.00,346.25,464.37,465.00,237.70,351.21,30.78,27.57,77.40,0.51,0.67,-23.96,312.61,13018.00
5-Oct-2025,13:16,6.00,5.94,10.00,344.83,462.46,465.00,237.70,350.89,30.78,27.57,77.08,0.51,0.67,-23.65,311.33,13018.00
5-Oct-2025,13:17,6.00,5.94,10.00,343.56,460.76,465.00,237.70,352.31,30.78,27.57,76.79,0.52,0.67,-23.37,310.18,13018.00
5-Oct-2025,13:18,6.00,5.94,10.00,344.27,461.71,465.00,237.70,350.12,30.78,27.57,76.95,0.51,0.67,-23.52,310.82,13018.00
5-Oct-2025,13:19,6.00,5.94,10.00,347.27,465.74,465.00,237.70,351.18,30.78,27.57,77.62,0.51,0.67,-24.19,313.54,13018.00
5-Oct-2025,13:20,6.00,5.94,10.00,344.21,461.63,465.00,237.70,353.27,30.78,27.75,76.94,0.51,0.67,-23.51,310.77,13018.00
5-Oct-2025,13:21,6.00,5.94,10.00,340.78,457.03,450.00,237.70,351.41,30.89,27.75,76.17,0.52,0.67,-22.87,308.18,13018.00
5-Oct-2025,13:22,6.00,5.94,10.00,346.66,464.91,465.00,237.70,348.57,30.89,27.90,77.49,0.51,0.67,-24.05,312.98,13018.00
5-Oct-2025,13:23,6.00,5.94,10.00,346.96,465.32,465.00,237.70,353.95,30.89,28.01,77.55,0.51,0.67,-24.12,313.25,13018.00
5-Oct-2025,13:24,6.00,5.94,10.00,342.54,459.39,465.00,237.70,350.70,30.89,27.73,76.57,0.52,0.67,-23.14,309.26,13018.00
5-Oct-2025,13:25,6.00,5.94,10.00,350.09,469.51,465.00,237.70,352.79,30.89,27.51,78.25,0.51,0.67,-24.79,316.07,13018.00
5-Oct-2025,13:26,6.00,5.94,10.00,343.78,461.05,465.00,237.70,352.08,30.78,27.51,76.84,0.52,0.67,-23.41,310.38,13018.00
5-Oct-2025,13:27,6.00,5.94,10.00,343.84,461.13,465.00,237.70,351.37,30.78,27.51,76.86,0.52,0.67,-23.43,310.43,13018.00
5-Oct-2025,13:28,6.00,5.94,10.00,345.76,463.70,465.00,237.70,347.74,30.78,27.51,77.28,0.51,0.67,-23.85,312.16,13018.00
5-Oct-2025,13:29,6.00,5.94,10.00,342.91,459.89,465.00,237.70,351.99,30.78,27.32,76.65,0.52,0.67,-23.22,309.60,13018.00
5-Oct-2025,13:30,6.00,5.94,10.00,345.88,463.87,465.00,237.70,350.44,30.78,27.44,77.31,0.51,0.67,-23.88,312.28,13018.00
5-Oct-2025,13:31,6.00,5.94,10.00,344.12,461.51,465.00,237.70,350.57,30.78,27.32,76.92,0.52,0.67,-23.49,310.69,13018.00
5-Oct-2025,13:32,6.00,5.94,10.00,342.60,459.48,465.00,237.70,354.40,30.78,27.32,76.58,0.52,0.67,-23.15,309.32,13018.00
5-Oct-2025,13:33,6.00,5.94,10.00,344.65,462.21,465.00,237.70,350.12,30.78,27.43,77.04,0.51,0.67,-23.61,311.16,13018.00
5-Oct-2025,13:34,6.00,5.94,10.00,344.89,462.54,465.00,237.70,351.82,30.78,27.43,77.09,0.51,0.67,-23.66,311.38,13018.00
5-Oct-2025,13:35,6.00,5.94,10.00,346.56,464.78,465.00,237.70,351.21,30.78,27.43,77.46,0.51,0.67,-24.03,312.89,13018.00
5-Oct-2025,13:36,6.00,6.06,10.11,344.89,462.54,465.00,237.70,349.47,30.89,27.43,77.09,0.51,0.67,-23.66,311.38,13018.00
5-Oct-2025,13:37,6.00,6.06,10.11,345.02,462.71,465.00,237.70,350.96,30.89,27.43,77.12,0.51,0.67,-23.69,311.50,13018.00
5-Oct-2025,13:38,6.00,6.06,10.11,339.98,455.95,450.00,237.70,353.08,30.89,27.43,75.99,0.52,0.67,-22.68,307.45,13018.00
5-Oct-2025,13:39,6.00,6.06,10.00,343.47,448.02,450.00,237.70,351.15,30.89,27.43,74.67,0.53,0.67,-21.32,302.10,13018.00
5-Oct-2025,13:40,6.00,6.06,10.00,345.29,450.40,450.00,237.70,352.50,30.89,27.64,75.07,0.53,0.67,-21.73,303.70,13018.00
5-Oct-2025,13:41,6.00,6.06,10.00,341.89,445.96,450.00,237.70,349.47,31.00,27.75,74.33,0.53,0.67,-20.95,300.71,13018.00
5-Oct-2025,13:42,6.00,6.06,10.00,344.15,448.90,450.00,237.70,352.53,31.00,27.75,74.82,0.53,0.67,-21.47,302.69,13018.00
5-Oct-2025,13:43,6.00,6.06,10.00,343.22,447.69,450.00,237.70,350.41,30.89,27.75,74.62,0.53,0.67,-21.26,301.88,13018.00
5-Oct-2025,13:44,6.00,6.06,10.00,344.80,449.75,450.00,237.70,349.89,30.89,27.75,74.96,0.53,0.67,-21.62,303.27,13018.00
5-Oct-2025,13:45,6.00,6.06,10.00,347.15,452.82,450.00,237.70,350.50,30.89,27.55,75.47,0.52,0.67,-22.15,305.34,13018.00
5-Oct-2025,13:46,6.00,6.06,10.00,344.00,448.70,450.00,237.70,352.11,30.89,27.55,74.78,0.53,0.67,-21.44,302.56,13018.00
5-Oct-2025,13:47,6.00,6.06,10.11,344.18,461.59,465.00,237.70,351.57,30.89,27.55,76.93,0.51,0.67,-23.50,310.74,13018.00
5-Oct-2025,13:48,6.00,6.06,10.11,347.18,465.61,465.00,237.70,350.60,30.89,27.71,77.60,0.51,0.67,-24.17,313.45,13018.00
5-Oct-2025,13:49,6.00,6.06,10.11,344.31,461.76,465.00,237.70,351.31,30.89,27.71,76.96,0.51,0.67,-23.53,310.86,13018.00
5-Oct-2025,13:50,6.00,6.06,10.11,343.63,460.84,465.00,237.70,351.76,30.89,27.59,76.81,0.52,0.67,-23.38,310.24,13018.00
5-Oct-2025,13:51,6.00,6.06,10.11,345.57,463.46,465.00,237.70,352.66,30.89,27.59,77.24,0.51,0.67,-23.81,312.00,13019.00
5-Oct-2025,13:52,6.00,6.06,10.11,348.14,466.90,465.00,237.70,352.27,30.89,27.59,77.82,0.51,0.67,-24.37,314.32,13019.00
5-Oct-2025,13:53,6.00,5.94,10.11,347.61,478.97,480.00,237.70,351.57,30.89,27.69,79.83,0.50,0.67,-26.16,321.92,13019.00
5-Oct-2025,13:54,6.00,5.94,10.11,345.51,476.07,480.00,237.70,350.34,30.89,27.69,79.35,0.50,0.67,-25.71,319.97,13019.00
5-Oct-2025,13:55,6.00,5.94,10.00,343.66,460.89,465.00,237.70,350.34,30.89,27.69,76.82,0.52,0.67,-23.39,310.27,13019.00
5-Oct-2025,13:56,6.00,5.94,10.00,344.12,461.51,465.00,237.70,348.15,30.78,27.69,76.92,0.52,0.67,-23.49,310.69,13019.00
5-Oct-2025,13:57,6.00,5.94,10.00,342.42,459.23,465.00,237.70,353.43,30.78,27.69,76.54,0.52,0.67,-23.11,309.15,13019.00
5-Oct-2025,13:58,6.00,5.94,10.00,341.31,457.73,465.00,237.70,353.98,30.89,27.69,76.29,0.52,0.67,-22.86,308.14,13019.00
5-Oct-2025,13:59,6.00,5.94,10.00,349.62,468.89,465.00,237.70,352.11,30.89,27.69,78.15,0.51,0.67,-24.70,315.66,13019.00
5-Oct-2025,14:00,6.00,5.94,10.00,345.23,463.00,465.00,237.70,350.12,30.89,27.69,77.17,0.51,0.67,-23.74,311.69,13019.00
5-Oct-2025,14:01,6.00,6.06,10.00,342.64,446.93,450.00,237.70,350.05,31.00,27.92,74.49,0.53,0.67,-21.12,301.36,13019.00
5-Oct-2025,14:02,6.00,6.06,10.00,345.42,450.56,450.00,237.70,353.02,30.89,28.04,75.09,0.53,0.67,-21.76,303.81,13019.00
5-Oct-2025,14:03,6.00,6.06,10.11,345.88,463.87,465.00,237.70,351.18,30.89,28.04,77.31,0.51,0.67,-23.88,312.28,13019.00
5-Oct-2025,14:04,6.00,6.06,10.11,346.01,464.04,465.00,237.70,352.21,30.89,27.90,77.34,0.51,0.67,-23.91,312.39,13019.00
5-Oct-2025,14:05,6.00,6.06,10.11,344.24,461.67,465.00,237.70,352.95,30.89,27.90,76.95,0.51,0.67,-23.52,310.80,13019.00
5-Oct-2025,14:06,6.00,6.06,10.11,345.08,462.79,465.00,237.70,352.02,30.89,27.90,77.13,0.51,0.67,-23.70,311.55,13019.00
5-Oct-2025,14:07,6.00,6.06,10.11,348.45,467.31,465.00,237.70,351.15,30.89,27.90,77.89,0.51,0.67,-24.44,314.59,13019.00
5-Oct-2025,14:08,6.00,6.06,10.11,343.72,460.97,465.00,237.70,349.47,30.89,27.79,76.83,0.52,0.67,-23.40,310.33,13019.00
5-Oct-2025,14:09,6.00,6.06,10.11,347.68,466.28,465.00,237.70,352.18,30.89,27.79,77.71,0.51,0.67,-24.27,313.90,13019.00
5-Oct-2025,14:10,6.00,6.06,10.11,345.23,463.00,465.00,237.70,350.18,30.89,27.66,77.17,0.51,0.67,-23.74,311.69,13019.00
5-Oct-2025,14:11,6.00,5.94,10.00,340.10,456.12,450.00,237.70,354.17,30.89,27.66,76.02,0.52,0.67,-22.71,307.56,13019.00
5-Oct-2025,14:12,6.00,5.94,10.00,344.89,462.54,465.00,237.70,351.24,30.89,27.55,77.09,0.51,0.67,-23.66,311.38,13019.00
5-Oct-2025,14:13,6.00,5.94,10.00,345.88,463.87,465.00,237.70,351.60,30.78,27.45,77.31,0.51,0.67,-23.88,312.28,13019.00
5-Oct-2025,14:14,6.00,5.94,10.00,343.81,461.09,465.00,237.70,350.99,30.78,27.34,76.85,0.52,0.67,-23.42,310.41,13019.00
5-Oct-2025,14:15,6.00,5.94,10.00,344.09,461.47,465.00,237.70,350.15,30.78,27.34,76.91,0.52,0.67,-23.48,310.66,13019.00
5-Oct-2025,14:16,6.00,5.94,10.00,343.63,460.84,465.00,237.70,351.76,30.78,27.46,76.81,0.52,0.67,-23.38,310.24,13019.00
5-Oct-2025,14:17,6.00,5.94,10.00,345.88,463.87,465.00,237.70,349.44,30.78,27.46,77.31,0.51,0.67,-23.88,312.28,13019.00
5-Oct-2025,14:18,6.00,5.94,10.00,344.34,461.80,465.00,237.70,352.66,30.78,27.58,76.97,0.51,0.67,-23.54,310.88,13019.00
5-Oct-2025,14:19,6.00,5.94,10.00,344.34,461.80,465.00,237.70,350.34,30.78,27.58,76.97,0.51,0.67,-23.54,310.88,13019.00
5-Oct-2025,14:20,6.00,6.06,10.00,345.05,450.07,450.00,237.70,351.63,30.89,27.74,75.01,0.53,0.67,-21.67,303.48,13019.00
5-Oct-2025,14:21,6.00,6.06,10.00,343.90,448.58,450.00,237.70,352.73,30.89,27.61,74.76,0.53,0.67,-21.41,302.48,13019.00
5-Oct-2025,14:22,6.00,6.06,10.00,341.74,445.76,450.00,237.70,350.12,30.89,27.73,74.29,0.53,0.67,-20.92,300.58,13019.00
5-Oct-2025,14:23,6.00,6.06,10.00,347.12,452.77,450.00,237.70,351.86,30.78,27.73,75.46,0.52,0.67,-22.14,305.30,13019.00
